loss,"[2.095540905619288, 0.9656013120412826, 0.6811353753507138, 0.53671925778687, 0.44455498439073565, 0.3902287372388878, 0.34697480154037474, 0.3094589267000556, 0.3002662029564381, 0.259546451266855, 0.255351344654868, 0.23518290952220558, 0.20043532437086106, 0.2035941536593306, 0.20076553279347717, 0.18155650432407855, 0.18169716841354966, 0.16536883073300124, 0.17581701074540615, 0.15965042954629605, 0.15188849982246758, 0.14304568240512164, 0.14071287243627012, 0.13912954768259078, 0.13616202004719524, 0.13164020451839203, 0.1165970561010763, 0.12653901811735704, 0.11823457402379454, 0.11554438014142215, 0.11895460129296408, 0.10098019393591641, 0.11540904621081427, 0.11088184431870468, 0.10720107221789658, 0.09880498867155985, 0.11286926963455132, 0.09665692512923851, 0.0988776778918691, 0.10300880752177909, 0.09207276746490971, 0.0943620805022632, 0.09580272588692605, 0.09805558341182768, 0.0897650834106774, 0.08869001132296399, 0.08743358816066757, 0.08557146421726793, 0.0901703058029525, 0.08672449861140921, 0.08146583392517641, 0.08796701095000775, 0.08061266575800255, 0.08136212781374343, 0.08406245668465272, 0.08417477105367552, 0.08662534315092489, 0.07473675688612275, 0.0757516667090822, 0.08322941626352258, 0.07922508262071733, 0.07825782717205584, 0.07942897642595927, 0.07295152737223544, 0.07936458826695268, 0.06944560220837594, 0.07729347559984308, 0.0746636857057456, 0.07199144007707946, 0.06760427537684173, 0.07273419788957108, 0.06889617178402842, 0.06852606016871247, 0.07838362684019376, 0.072592332168133, 0.06726123600406572, 0.06944282950604572, 0.06502104646386579, 0.06565556505636777, 0.06796813636674778, 0.06574086259957403, 0.06424193580215797, 0.062474465639097615, 0.06557481615054603, 0.06286530536867213, 0.06808120223553851, 0.06383192805611275, 0.0609463566376362, 0.07133249026554404, 0.07007871277374216, 0.05764533774656593, 0.059015321921817285, 0.06292723911092826, 0.06674364891159348, 0.05891764908906771, 0.06245058565738145, 0.060588951462414116, 0.061971714742830954, 0.06030485125198434, 0.06476681635784917]"
accuracy,"[0.3781907, 0.6945625, 0.78375, 0.832125, 0.858375, 0.8771271, 0.8900625, 0.9018125, 0.907625, 0.9184375, 0.9201702, 0.92325, 0.9355, 0.9348098, 0.938, 0.941, 0.9421875, 0.94875, 0.9435, 0.9502002, 0.95025, 0.9540625, 0.95525, 0.956375, 0.9575625, 0.9575826, 0.963, 0.9595625, 0.9640891, 0.96225, 0.9624375, 0.967968, 0.963625, 0.965875, 0.96625, 0.967375, 0.9635886, 0.969125, 0.96875, 0.96625, 0.969875, 0.9704079, 0.9701875, 0.96925, 0.9720345, 0.9718125, 0.9715625, 0.9723125, 0.9704375, 0.972875, 0.975, 0.972535, 0.9725, 0.972625, 0.9723125, 0.9732858, 0.9711875, 0.976375, 0.975875, 0.9728125, 0.9732232, 0.9760625, 0.97425, 0.9759375, 0.9746622, 0.9765, 0.9738125, 0.9765, 0.9774375, 0.9784159, 0.97575, 0.978375, 0.9783534, 0.975125, 0.9765625, 0.9785, 0.9772272, 0.9778125, 0.978625, 0.977625, 0.97925, 0.9790625, 0.97975, 0.9784159, 0.9791875, 0.978, 0.9804805, 0.9799375, 0.9765, 0.9775625, 0.9815625, 0.9806682, 0.9792918, 0.979, 0.98125, 0.9795, 0.979125, 0.980125, 0.9811061, 0.9794375]"
val_loss,"[1.2410032033920289, 0.7016262173652649, 0.4484373271465302, 0.4554064989089966, 0.44001131057739257, 0.34690986275672914, 0.3494059219956398, 0.2342708796262741, 0.2899221941828728, 0.24718640446662904, 0.20192001461982728, 0.22792582586407661, 0.21032561585307122, 0.14471299052238465, 0.18381766155362128, 0.17908294424414634, 0.14794230684638024, 0.09903245214372873, 0.08095875680446625, 0.1305806463584304, 0.10838524363934994, 0.26470173224806787, 0.18424551859498023, 0.20190250501036644, 0.175188247859478, 0.1832990411669016, 0.10606781095266342, 0.08807334881275893, 0.09098129235208034, 0.16085489392280578, 0.08306382801383734, 0.09721744302660226, 0.10775196747854351, 0.0596397724468261, 0.11485851760953665, 0.07478854693472385, 0.10565288458019495, 0.10866137892007828, 0.07043008506298065, 0.10835776403546334, 0.08446508701890706, 0.06627371814101934, 0.08290346832945943, 0.09514829043764621, 0.05214154841378331, 0.09932742547243834, 0.07738327104598283, 0.08762881644070149, 0.07987729217857123, 0.07983104805462063, 0.05883119497448206, 0.08347617923282087, 0.09185784477740526, 0.11640816051512956, 0.10620221514254809, 0.1015052942559123, 0.06469241557642817, 0.05796820037066937, 0.07384521244093775, 0.07310252469033003, 0.09618556201457977, 0.04177827858366072, 0.07014070255681873, 0.07054982343688607, 0.0915000781416893, 0.055882876040413976, 0.060890139220282434, 0.058861505100503565, 0.07417777813971042, 0.07272270172834397, 0.05440108003094792, 0.04976417785510421, 0.06037690239027142, 0.08633092669770122, 0.13238011663779617, 0.07046379214152694, 0.06552033182233571, 0.05271167004248127, 0.049994283635169265, 0.06480798996053636, 0.06628168970346451, 0.0306482944637537, 0.053162708808667955, 0.04287040560739115, 0.05791977236513048, 0.05585161780472845, 0.08812733963131905, 0.038863807497546074, 0.031611383019480854, 0.07399413725361229, 0.06569795208051801, 0.06501904912875034, 0.05419995003612712, 0.024826658301753922, 0.069064980186522, 0.06421781103126704, 0.12976671954384073, 0.10752077950164676, 0.06193139790557325, 0.0703876573825255]"
val_accuracy,"[0.640625, 0.790625, 0.875, 0.875, 0.85, 0.8625, 0.890625, 0.921875, 0.9125, 0.909375, 0.934375, 0.928125, 0.93125, 0.95, 0.94375, 0.9375, 0.95, 0.984375, 0.978125, 0.96875, 0.96875, 0.925, 0.928125, 0.940625, 0.95, 0.946875, 0.959375, 0.96875, 0.965625, 0.94375, 0.96875, 0.96875, 0.9625, 0.98125, 0.959375, 0.965625, 0.965625, 0.975, 0.975, 0.978125, 0.98125, 0.96875, 0.98125, 0.965625, 0.98125, 0.975, 0.978125, 0.98125, 0.971875, 0.98125, 0.978125, 0.971875, 0.971875, 0.965625, 0.9625, 0.9625, 0.978125, 0.978125, 0.978125, 0.984375, 0.9625, 0.984375, 0.98125, 0.978125, 0.96875, 0.978125, 0.978125, 0.984375, 0.98125, 0.978125, 0.978125, 0.984375, 0.984375, 0.978125, 0.965625, 0.98125, 0.975, 0.978125, 0.984375, 0.975, 0.975, 0.9875, 0.9875, 0.984375, 0.984375, 0.98125, 0.971875, 0.984375, 0.990625, 0.978125, 0.971875, 0.975, 0.98125, 0.99375, 0.971875, 0.975, 0.95625, 0.965625, 0.978125, 0.9875]"
